time CL CT CH
541.024993896 6.66183534541e+13 9.33815155265e+13 1.59999868981e+14
542.024993896 6.72056418688e+13 9.2794227918e+13 1.59999869787e+14
543.024993896 6.77924871503e+13 9.22073844627e+13 1.59999871613e+14
544.024993896 6.83787800453e+13 9.16210934476e+13 1.59999873493e+14
545.024993896 6.89644188168e+13 9.10354562876e+13 1.59999875104e+14
546.024993896 6.95493083849e+13 9.04505698342e+13 1.59999878219e+14
547.024993896 7.01333579647e+13 8.98665221342e+13 1.59999880099e+14
548.024993896 7.07164845024e+13 8.92833981743e+13 1.59999882677e+14
549.024993896 7.12986103664e+13 8.87012754786e+13 1.59999885845e+14
550.024993896 7.18796622738e+13 8.81202266322e+13 1.59999888906e+14
551.024993896 7.24595747263e+13 8.75403186902e+13 1.59999893417e+14
552.024993896 7.30382836217e+13 8.69616130169e+13 1.59999896639e+14
553.024993896 7.36157329641e+13 8.63841678628e+13 1.59999900827e+14
554.024993896 7.4191869174e+13 8.58080361634e+13 1.59999905337e+14
555.024993896 7.47666443087e+13 8.52332660223e+13 1.59999910331e+14
556.024993896 7.53400132711e+13 8.46599024293e+13 1.599999157e+14
557.024993896 7.59119351516e+13 8.40879861867e+13 1.59999921338e+14
558.024993896 7.64823722083e+13 8.35175548753e+13 1.59999927084e+14
559.024993896 7.70512899202e+13 8.29486432307e+13 1.59999933151e+14
560.024993896 7.76186578468e+13 8.23812822304e+13 1.59999940077e+14
561.024993896 7.81844466213e+13 8.18155002748e+13 1.59999946896e+14
562.024993896 7.87486296686e+13 8.12513240464e+13 1.59999953715e+14
563.024993896 7.93111828832e+13 8.06887786172e+13 1.599999615e+14
564.024993896 7.98720844143e+13 8.01278844418e+13 1.59999968856e+14
565.024993896 8.04313134852e+13 7.95686641225e+13 1.59999977608e+14
566.024993896 8.09888511442e+13 7.90111346782e+13 1.59999985822e+14
567.024993896 8.154468048e+13 7.84553147383e+13 1.59999995218e+14
568.024993896 8.20987842052e+13 7.79012205163e+13 1.60000004722e+14
569.024993896 8.2651146697e+13 7.73488677424e+13 1.60000014439e+14
570.024993896 8.3201754641e+13 7.67982695164e+13 1.60000024157e+14
571.024993896 8.375059279e+13 7.62494413001e+13 1.6000003409e+14
572.024993896 8.42976483664e+13 7.57023968911e+13 1.60000045257e+14
573.024993896 8.4842909076e+13 7.51571470805e+13 1.60000056156e+14
574.024993896 8.53863620338e+13 7.4613706686e+13 1.6000006872e+14
575.024993896 8.59279948918e+13 7.4072085747e+13 1.60000080639e+14
576.024993896 8.64677944967e+13 7.35322983295e+13 1.60000092826e+14
577.024993896 8.70057504332e+13 7.29943548489e+13 1.60000105282e+14
578.024993896 8.75418501385e+13 7.24582688343e+13 1.60000118973e+14
579.024993896 8.80760815866e+13 7.19240516674e+13 1.60000133254e+14
580.024993896 8.86084321612e+13 7.13917158572e+13 1.60000148018e+14
581.024993896 8.9138890051e+13 7.08612726244e+13 1.60000162675e+14
582.024993896 8.96674430155e+13 7.03327359275e+13 1.60000178943e+14
583.024993896 9.01940779548e+13 6.98061171484e+13 1.60000195103e+14
584.024993896 9.0718782199e+13 6.92814291181e+13 1.60000211317e+14
585.024993896 9.12415429168e+13 6.87586852584e+13 1.60000228175e+14
586.024993896 9.1762347438e+13 6.82378987228e+13 1.60000246161e+14
587.024993896 9.2281181106e+13 6.77190825034e+13 1.60000263609e+14
588.024993896 9.27980321634e+13 6.72022519548e+13 1.60000284118e+14
589.024993896 9.33128859537e+13 6.66874176533e+13 1.60000303607e+14
590.024993896 9.38257277664e+13 6.61745960809e+13 1.60000323847e+14
591.024993896 9.43365450926e+13 6.56638008204e+13 1.60000345913e+14
592.024993896 9.48453229536e+13 6.51550443809e+13 1.60000367335e+14
593.024993896 9.5352046639e+13 6.46483436202e+13 1.60000390259e+14
594.024993896 9.58567025661e+13 6.41437115304e+13 1.60000414097e+14
595.024993896 9.63592760246e+13 6.36411631978e+13 1.60000439222e+14
596.024993896 9.68597518747e+13 6.31407122588e+13 1.60000464133e+14
597.024993896 9.73581157283e+13 6.26423744437e+13 1.60000490172e+14
598.024993896 9.78543534657e+13 6.21461645165e+13 1.60000517982e+14
599.024993896 9.83484483365e+13 6.16520966505e+13 1.60000544987e+14
600.024993896 9.8840388959e+13 6.11601856635e+13 1.60000574623e+14
601.024993896 9.93301587977e+13 6.06704454604e+13 1.60000604258e+14
602.024993896 9.98177445381e+13 6.01828916104e+13 1.60000636148e+14
603.024993896 1.00303129967e+14 5.96975379111e+13 1.60000667878e+14
604.024993896 1.00786302199e+14 5.92143986969e+13 1.60000700896e+14
605.024993896 1.01267246524e+14 5.8733488034e+13 1.60000734558e+14
606.024993896 1.01745949627e+14 5.82548204714e+13 1.60000770099e+14
607.024993896 1.02222396799e+14 5.77784097531e+13 1.60000806552e+14
608.024993896 1.02696575799e+14 5.73042696767e+13 1.60000845476e+14
609.024993896 1.03168471165e+14 5.68324135029e+13 1.60000884667e+14
610.024993896 1.03638070226e+14 5.63628542239e+13 1.6000092445e+14
611.024993896 1.0410536042e+14 5.58956060132e+13 1.60000966433e+14
612.024993896 1.04570328755e+14 5.54306803597e+13 1.60001009115e+14
613.024993896 1.05032962131e+14 5.49680906316e+13 1.60001052763e+14
614.024993896 1.05493250991e+14 5.45078490696e+13 1.60001100061e+14
615.024993896 1.05951178049e+14 5.40499679679e+13 1.60001146017e+14
616.024993896 1.06406734715e+14 5.35944587082e+13 1.60001193423e+14
617.024993896 1.06859912398e+14 5.31413326186e+13 1.60001245017e+14
618.024993896 1.07310693489e+14 5.26906015638e+13 1.60001295053e+14
619.024993896 1.07759072835e+14 5.22422764424e+13 1.60001349277e+14
620.024993896 1.08205036261e+14 5.17963671864e+13 1.60001403448e+14
621.024993896 1.08648575501e+14 5.13528848554e+13 1.60001460356e+14
622.024993896 1.0908968046e+14 5.09118384152e+13 1.60001518875e+14
623.024993896 1.09528340295e+14 5.04732389789e+13 1.60001579273e+14
624.024993896 1.09964545877e+14 5.00370941164e+13 1.60001639994e+14
625.024993896 1.10398290014e+14 4.96034147263e+13 1.60001704741e+14
626.024993896 1.10829560465e+14 4.91722080026e+13 1.60001768467e+14
627.024993896 1.11258353578e+14 4.87434824546e+13 1.60001836033e+14
628.024993896 1.1168465765e+14 4.83172466456e+13 1.60001904296e+14
629.024993896 1.12108467528e+14 4.78935081453e+13 1.60001975673e+14
630.024993896 1.12529774298e+14 4.74722737453e+13 1.60002048043e+14
631.024993896 1.12948571734e+14 4.70535511226e+13 1.60002122856e+14
632.024993896 1.13364852641e+14 4.66373458877e+13 1.60002198529e+14
633.024993896 1.13778612187e+14 4.62236656373e+13 1.60002277824e+14
634.024993896 1.14189843716e+14 4.581251523e+13 1.60002358946e+14
635.024993896 1.14598540569e+14 4.54039010815e+13 1.60002441651e+14
636.024993896 1.15004700493e+14 4.4997827272e+13 1.60002527765e+14
637.024993896 1.15408315219e+14 4.45942998143e+13 1.60002615034e+14
638.024993896 1.15809380238e+14 4.41933223057e+13 1.60002702544e+14
639.024993896 1.16207895012e+14 4.37948998731e+13 1.60002794886e+14
640.024993896 1.1660385353e+14 4.33990360063e+13 1.60002889536e+14
641.024993896 1.16997250421e+14 4.30057342754e+13 1.60002984697e+14
642.024993896 1.17388087082e+14 4.26149972306e+13 1.60003084313e+14
643.024993896 1.17776356642e+14 4.22268291668e+13 1.60003185809e+14
644.024993896 1.18162057059e+14 4.18412308088e+13 1.60003287868e+14
645.024993896 1.18545188656e+14 4.14582057537e+13 1.6000339441e+14
646.024993896 1.18925747031e+14 4.10777550483e+13 1.6000350208e+14
647.024993896 1.19303732399e+14 4.06998805181e+13 1.60003612917e+14
648.024993896 1.19679142933e+14 4.03245831293e+13 1.60003726062e+14
649.024993896 1.2005197842e+14 3.99518637678e+13 1.60003842188e+14
650.024993896 1.20422237785e+14 3.95817230242e+13 1.60003960809e+14
651.024993896 1.20789920492e+14 3.9214160818e+13 1.6000408131e+14
652.024993896 1.21155027722e+14 3.88491774712e+13 1.60004205193e+14
653.024993896 1.21517558723e+14 3.84867724202e+13 1.60004331143e+14
654.024993896 1.21877515643e+14 3.81269444032e+13 1.60004460046e+14
655.024993896 1.22234899555e+14 3.77696926688e+13 1.60004592224e+14
656.024993896 1.22589710674e+14 3.74150160089e+13 1.60004726683e+14
657.024993896 1.22941950289e+14 3.70629121954e+13 1.60004862485e+14
658.024993896 1.23291623124e+14 3.67133797253e+13 1.6000500285e+14
659.024993896 1.23638729394e+14 3.63664158872e+13 1.60005145281e+14
660.024993896 1.23983272535e+14 3.60220181579e+13 1.60005290693e+14
661.024993896 1.24325254587e+14 3.56801838531e+13 1.6000543844e+14
662.024993896 1.24664680811e+14 3.53409092414e+13 1.60005590052e+14
663.024993896 1.2500155314e+14 3.50041910479e+13 1.60005744188e+14
664.024993896 1.2533587501e+14 3.46700254073e+13 1.60005900418e+14
665.024993896 1.25667651575e+14 3.43384083734e+13 1.60006059949e+14
666.024993896 1.25996887775e+14 3.40093353024e+13 1.60006223077e+14
667.024993896 1.26323586722e+14 3.36828018188e+13 1.60006388541e+14
668.024993896 1.26647753679e+14 3.33588027686e+13 1.60006556447e+14
669.024993896 1.26969394121e+14 3.30373329709e+13 1.60006727092e+14
670.024993896 1.27288514598e+14 3.27183867618e+13 1.6000690136e+14
671.024993896 1.27605120265e+14 3.24019583969e+13 1.60007078662e+14
672.024993896 1.27919215953e+14 3.2088042561e+13 1.60007258514e+14
673.024993896 1.28230809822e+14 3.17766319527e+13 1.60007441774e+14
674.024993896 1.28539906919e+14 3.14677204785e+13 1.60007627398e+14
675.024993896 1.28846514975e+14 3.11613013739e+13 1.60007816349e+14
676.024993896 1.29150640648e+14 3.0857367418e+13 1.60008008066e+14
677.024993896 1.29452290809e+14 3.05559117656e+13 1.60008202574e+14
678.024993896 1.29751474585e+14 3.02569262563e+13 1.60008400841e+14
679.024993896 1.30048197129e+14 2.99604037229e+13 1.60008600852e+14
680.024993896 1.30342468536e+14 2.96663356022e+13 1.60008804138e+14
681.024993896 1.30634296214e+14 2.93747143782e+13 1.60009010592e+14
682.024993896 1.30923690041e+14 2.90855307897e+13 1.60009220831e+14
683.024993896 1.31210656031e+14 2.87987769716e+13 1.60009433002e+14
684.024993896 1.31495205135e+14 2.85144432603e+13 1.60009648395e+14
685.024993896 1.31777346373e+14 2.82325211195e+13 1.60009867492e+14
686.024993896 1.32057087046e+14 2.79530008586e+13 1.60010087904e+14
687.024993896 1.32334438429e+14 2.76758734582e+13 1.60010311887e+14
688.024993896 1.32609409648e+14 2.740112904e+13 1.60010538688e+14
689.024993896 1.32882010475e+14 2.71287573765e+13 1.60010767852e+14
690.024993896 1.33152252721e+14 2.6858748804e+13 1.60011001525e+14
691.024993896 1.33420144545e+14 2.65910925046e+13 1.6001123705e+14
692.024993896 1.33685696686e+14 2.63257787073e+13 1.60011475394e+14
693.024993896 1.33948919452e+14 2.60627965941e+13 1.60011716046e+14
694.024993896 1.34209825298e+14 2.58021350517e+13 1.60011960349e+14
695.024993896 1.3446842335e+14 2.55437834501e+13 1.600122068e+14
696.024993896 1.34724725098e+14 2.52877304614e+13 1.60012455559e+14
697.024993896 1.34978743211e+14 2.50339647844e+13 1.60012707996e+14
698.024993896 1.35230487462e+14 2.47824753059e+13 1.60012962768e+14
699.024993896 1.35479969124e+14 2.45332502147e+13 1.60013219339e+14
700.024993896 1.357272028e+14 2.42862774044e+13 1.60013480204e+14
701.024993896 1.3597219708e+14 2.4041545896e+13 1.60013742976e+14
702.024993896 1.36214965063e+14 2.37990428045e+13 1.60014007868e+14
703.024993896 1.36455518669e+14 2.35587567215e+13 1.60014275391e+14
704.024993896 1.36693870675e+14 2.33206744668e+13 1.60014545141e+14
705.024993896 1.36930032891e+14 2.30847849271e+13 1.60014817818e+14
706.024993896 1.37164018096e+14 2.28510747076e+13 1.60015092803e+14
707.024993896 1.37395839818e+14 2.26195315004e+13 1.60015371319e+14
708.024993896 1.37625507937e+14 2.23901423134e+13 1.6001565025e+14
709.024993896 1.37853037913e+14 2.21628946238e+13 1.60015932537e+14
710.024993896 1.3807844188e+14 2.19377755604e+13 1.60016217441e+14
711.024993896 1.38301732939e+14 2.17147717147e+13 1.60016504653e+14
712.025024414 1.38522922254e+14 2.14938704972e+13 1.60016792752e+14
713.025024414 1.38742026471e+14 2.12750585128e+13 1.60017084984e+14
714.025024414 1.38959055896e+14 2.10583221385e+13 1.60017378035e+14
715.025024414 1.39174025026e+14 2.08436485968e+13 1.60017673623e+14
716.025024414 1.39386946852e+14 2.06310242913e+13 1.60017971143e+14
717.025024414 1.39597835011e+14 2.04204355588e+13 1.60018270569e+14
718.025024414 1.39806702709e+14 2.0211868897e+13 1.60018571606e+14
719.025024414 1.4001356541e+14 2.00053108168e+13 1.60018876227e+14
720.025024414 1.40218433528e+14 1.98007475209e+13 1.60019181049e+14
721.025024414 1.40421323921e+14 1.95981654263e+13 1.60019489347e+14
722.025024414 1.4062224797e+14 1.9397550722e+13 1.60019798692e+14
723.025024414 1.40821220601e+14 1.91988894226e+13 1.60020110023e+14
724.025024414 1.41018255128e+14 1.90021679049e+13 1.60020423033e+14
725.025024414 1.4121336508e+14 1.88073719687e+13 1.60020737048e+14
726.025024414 1.41406564523e+14 1.86144880178e+13 1.60021052541e+14
727.025024414 1.4159786849e+14 1.84235019593e+13 1.60021370449e+14
728.025024414 1.4178728922e+14 1.82343997271e+13 1.60021688947e+14
729.025024414 1.41974843036e+14 1.80471673895e+13 1.60022010426e+14
730.025024414 1.42160542393e+14 1.7861791055e+13 1.60022333448e+14
731.025024414 1.4234439996e+14 1.76782564292e+13 1.60022656389e+14
732.025024414 1.42526431629e+14 1.74965494329e+13 1.60022981062e+14
733.025024414 1.42706650821e+14 1.73166562685e+13 1.6002330709e+14
734.025024414 1.42885071819e+14 1.71385625074e+13 1.60023634326e+14
735.025024414 1.43061709009e+14 1.69622544193e+13 1.60023963428e+14
736.025024414 1.43236575062e+14 1.67877177368e+13 1.60024292798e+14
737.025024414 1.43409685224e+14 1.66149385281e+13 1.60024623752e+14
738.025024414 1.43581054422e+14 1.64439022037e+13 1.60024956626e+14
739.025024414 1.43750694573e+14 1.62745954627e+13 1.60025290036e+14
740.025024414 1.43918620388e+14 1.61070037961e+13 1.60025624185e+14
741.025024414 1.44084845933e+14 1.59411132722e+13 1.60025959205e+14
742.025024414 1.44249385059e+14 1.57769098248e+13 1.60026294884e+14
743.025024414 1.44412252369e+14 1.56143794685e+13 1.60026631838e+14
744.025024414 1.4457346064e+14 1.54535082984e+13 1.60026968939e+14
745.025024414 1.44733025765e+14 1.52942824229e+13 1.60027308188e+14
746.025024414 1.44890959768e+14 1.51366878029e+13 1.60027647571e+14
747.025024414 1.45047276071e+14 1.49807103857e+13 1.60027986457e+14
748.025024414 1.45201989922e+14 1.48263366154e+13 1.60028326538e+14
749.025024414 1.45355115387e+14 1.4673552332e+13 1.60028667719e+14
750.025024414 1.45506665029e+14 1.45223442211e+13 1.6002900925e+14
751.025024414 1.45656653664e+14 1.43726981763e+13 1.6002935184e+14
752.025024414 1.45805092461e+14 1.42246004002e+13 1.60029692861e+14
753.025024414 1.45951998813e+14 1.40780374978e+13 1.60030036311e+14
754.025024414 1.46097383028e+14 1.3932995846e+13 1.60030378874e+14
755.025024414 1.46241260033e+14 1.37894617277e+13 1.60030721761e+14
756.025024414 1.46383643892e+14 1.36474215333e+13 1.60031065425e+14
757.025024414 1.46524546631e+14 1.35068619081e+13 1.60031408539e+14
758.025024414 1.46663982747e+14 1.33677694975e+13 1.60031752244e+14
759.025024414 1.46801966089e+14 1.32301309333e+13 1.60032097023e+14
760.025024414 1.46938509222e+14 1.30939328474e+13 1.60032442069e+14
761.025024414 1.47073622668e+14 1.29591619121e+13 1.6003278458e+14
762.025024414 1.47207323713e+14 1.28258050412e+13 1.60033128754e+14
763.025024414 1.47339624277e+14 1.2693849108e+13 1.60033473385e+14
764.025024414 1.47470535097e+14 1.25632809727e+13 1.6003381607e+14
765.025024414 1.47600073031e+14 1.24340877773e+13 1.60034160808e+14
766.025024414 1.47728248064e+14 1.23062564758e+13 1.6003450454e+14
767.025024414 1.47855073726e+14 1.21797739283e+13 1.60034847654e+14
768.025024414 1.47980563438e+14 1.20546278941e+13 1.60035191332e+14
769.025024414 1.48104728475e+14 1.19308050856e+13 1.6003553356e+14
770.025024414 1.48227583546e+14 1.18082933025e+13 1.60035876849e+14
771.025024414 1.48349138639e+14 1.1687079794e+13 1.60036218433e+14
772.025024414 1.48469408033e+14 1.1567151568e+13 1.60036559601e+14
773.025024414 1.48588403754e+14 1.14484969475e+13 1.60036900702e+14
774.025024414 1.48706140084e+14 1.13311030072e+13 1.60037243091e+14
775.025024414 1.48822624646e+14 1.12149576945e+13 1.6003758234e+14
776.025024414 1.48937873545e+14 1.11000487753e+13 1.6003792232e+14
777.025024414 1.49051896983e+14 1.09863638481e+13 1.60038260831e+14
778.025024414 1.49164709132e+14 1.08738911888e+13 1.60038600321e+14
779.025024414 1.49276319335e+14 1.07626185367e+13 1.60038937872e+14
780.025024414 1.49386740691e+14 1.06525341141e+13 1.60039274806e+14
781.025024414 1.49495986085e+14 1.05436260966e+13 1.60039612182e+14
782.025024414 1.49604064537e+14 1.04358826862e+13 1.60039947223e+14
783.025024414 1.49710990648e+14 1.03292921324e+13 1.60040282781e+14
784.025024414 1.49816773869e+14 1.02238429057e+13 1.60040616775e+14
785.025024414 1.4992142601e+14 1.01195235306e+13 1.60040949541e+14
786.025024414 1.50024959957e+14 1.00163225717e+13 1.60041282528e+14
787.025024414 1.50127385479e+14 9.91422862725e+12 1.60041614106e+14
788.025024414 1.50228714067e+14 9.81323049001e+12 1.60041944557e+14
789.025024414 1.50328957102e+14 9.71331697296e+12 1.60042274075e+14
790.025024414 1.50428126395e+14 9.61447694273e+12 1.60042603338e+14
791.025024414 1.50526231718e+14 9.51669935993e+12 1.60042931078e+14
792.025024414 1.50623284344e+14 9.4199733529e+12 1.60043257697e+14
793.025024414 1.50719295333e+14 9.32428808358e+12 1.60043583416e+14
794.025024414 1.50814276603e+14 9.22963275414e+12 1.60043909357e+14
795.025024414 1.50908234705e+14 9.13599668756e+12 1.60044231392e+14
796.025024414 1.51001184993e+14 9.04336932092e+12 1.60044554314e+14
797.025024414 1.5109313509e+14 8.95174018521e+12 1.60044875275e+14
798.025024414 1.5118409713e+14 8.86109880476e+12 1.60045195935e+14
799.025024414 1.51274080347e+14 8.77143482467e+12 1.60045515172e+14
800.025024414 1.51363094512e+14 8.68273802425e+12 1.60045832536e+14
801.025024414 1.51451151651e+14 8.59499823651e+12 1.60046149887e+14
802.025024414 1.51538259494e+14 8.50820545551e+12 1.6004646495e+14
803.025024414 1.51624428888e+14 8.4223495881e+12 1.60046778476e+14
804.025024414 1.51709671857e+14 8.33742071557e+12 1.60047092572e+14
805.025024414 1.51793994951e+14 8.25340912727e+12 1.60047404078e+14
806.025024414 1.51877409552e+14 8.17030493136e+12 1.60047714484e+14
807.025024414 1.5195992468e+14 8.08809865877e+12 1.60048023339e+14
808.025024414 1.52041550749e+14 8.00678065254e+12 1.60048331402e+14
809.025024414 1.52122295277e+14 7.92634133624e+12 1.60048636613e+14
810.025024414 1.52202170503e+14 7.84677150923e+12 1.60048942012e+14
811.025024414 1.52281183944e+14 7.76806163536e+12 1.60049245579e+14
812.025024414 1.52359345048e+14 7.69020265492e+12 1.60049547703e+14
813.025024414 1.52436664017e+14 7.6131853807e+12 1.60049849398e+14
814.025024414 1.52513146541e+14 7.53700077986e+12 1.60050147321e+14
815.025024414 1.52588805827e+14 7.46163979942e+12 1.60050445626e+14
816.025024414 1.52663648962e+14 7.38709354743e+12 1.60050742509e+14
817.025024414 1.52737683999e+14 7.31335328634e+12 1.60051037285e+14
818.025024414 1.52810919849e+14 7.24041016448e+12 1.60051330014e+14
819.025024414 1.52883367252e+14 7.16825567245e+12 1.60051622924e+14
820.025024414 1.52955032647e+14 7.09688119346e+12 1.60051913841e+14
821.025024414 1.53025924842e+14 7.02627810404e+12 1.60052202946e+14
822.025024414 1.53096052532e+14 6.95643825045e+12 1.60052490783e+14
823.025024414 1.53165424093e+14 6.88735315684e+12 1.6005277725e+14
824.025024414 1.53234047149e+14 6.81901458225e+12 1.60053061731e+14
825.025024414 1.53301930397e+14 6.75141439979e+12 1.60053344797e+14
826.025024414 1.53369081782e+14 6.68454453626e+12 1.60053626318e+14
827.025024414 1.53435509465e+14 6.61839689834e+12 1.60053906363e+14
828.025024414 1.53501221929e+14 6.55296366113e+12 1.6005418559e+14
829.025024414 1.53566225616e+14 6.48823697289e+12 1.60054462589e+14
830.025024414 1.53630529867e+14 6.42420903558e+12 1.60054738903e+14
831.025024414 1.53694139837e+14 6.36087216523e+12 1.60055012002e+14
832.025024414 1.53757065511e+14 6.29821867116e+12 1.60055284182e+14
833.025024414 1.53819313547e+14 6.2362411714e+12 1.60055554718e+14
834.025024414 1.53880891997e+14 6.17493210279e+12 1.600558241e+14
835.025024414 1.53941808056e+14 6.11428400951e+12 1.60056092066e+14
836.025024414 1.54002068918e+14 6.0542897512e+12 1.60056358669e+14
837.025024414 1.54061681025e+14 5.99494193245e+12 1.60056622957e+14
838.025024414 1.54120652537e+14 5.93623352025e+12 1.60056886057e+14
839.025024414 1.54178990327e+14 5.87815732725e+12 1.60057147655e+14
840.025024414 1.54236700301e+14 5.82070638084e+12 1.60057406681e+14
841.025024414 1.54293791584e+14 5.76387371511e+12 1.60057665299e+14
842.025024414 1.5435026976e+14 5.70765247154e+12 1.60057922232e+14
843.025024414 1.54406141058e+14 5.65203588555e+12 1.60058176943e+14
844.025024414 1.54461413852e+14 5.59701714896e+12 1.60058431001e+14
845.025024414 1.54516093618e+14 5.54258968844e+12 1.60058683307e+14
846.025024414 1.54570186692e+14 5.488746877e+12 1.60058933569e+14
847.025024414 1.54623698979e+14 5.43548216145e+12 1.6005918114e+14
848.025024414 1.54676639713e+14 5.38278912284e+12 1.60059428836e+14
849.025024414 1.54729013082e+14 5.33066141266e+12 1.60059674495e+14
850.025024414 1.54780825743e+14 5.27909267571e+12 1.60059918419e+14
851.025024414 1.5483208489e+14 5.22807664737e+12 1.60060161537e+14
852.025024414 1.54882795033e+14 5.17760717711e+12 1.6006040221e+14
853.025024414 1.54932962506e+14 5.12767813455e+12 1.60060640641e+14
854.025024414 1.54982595149e+14 5.07828350336e+12 1.60060878652e+14
855.025024414 1.55031697363e+14 5.02941726054e+12 1.60061114624e+14
856.025024414 1.55080275914e+14 4.98107349714e+12 1.60061349411e+14
857.025024414 1.55128336169e+14 4.93324640824e+12 1.60061582577e+14
858.025024414 1.55175883498e+14 4.88593013525e+12 1.60061813633e+14
859.025024414 1.55222925417e+14 4.8391189672e+12 1.60062044384e+14
860.025024414 1.55269465146e+14 4.79280725352e+12 1.600622724e+14
861.025024414 1.55315509451e+14 4.74698936043e+12 1.60062498811e+14
862.025024414 1.55361064667e+14 4.70165980848e+12 1.60062724475e+14
863.025024414 1.55406134873e+14 4.65681302092e+12 1.60062947894e+14
864.025024414 1.55450726298e+14 4.61244365255e+12 1.6006316995e+14
865.025024414 1.55494844739e+14 4.5685463078e+12 1.60063391047e+14
866.025024414 1.555384946e+14 4.52511570185e+12 1.60063610302e+14
867.025024414 1.55581681571e+14 4.48214655323e+12 1.60063828124e+14
868.025024414 1.55624410268e+14 4.43963370798e+12 1.60064043976e+14
869.025024414 1.55666685954e+14 4.39757206584e+12 1.6006425802e+14
870.025024414 1.55708514856e+14 4.35595647283e+12 1.60064471329e+14
871.025024414 1.55749901054e+14 4.31478195955e+12 1.60064683014e+14
872.025024414 1.55790850025e+14 4.27404355658e+12 1.60064893581e+14
873.025024414 1.55831365096e+14 4.23373639182e+12 1.60065101488e+14
874.025024414 1.55871452926e+14 4.19385556969e+12 1.60065308495e+14
875.025024414 1.55911118023e+14 4.15439630531e+12 1.60065514328e+14
876.025024414 1.55950364898e+14 4.11535388093e+12 1.60065718779e+14
877.025024414 1.55989197523e+14 4.0767235721e+12 1.60065921095e+14
878.025024414 1.56027621053e+14 4.03850077513e+12 1.60066121828e+14
879.025024414 1.56065640211e+14 4.00068087631e+12 1.60066321087e+14
880.025024414 1.56103260689e+14 3.96325939275e+12 1.60066520082e+14
881.025024414 1.56140484849e+14 3.92623172414e+12 1.60066716573e+14
882.025024414 1.56177318382e+14 3.88959359901e+12 1.60066911981e+14
883.025024414 1.56213765797e+14 3.85334053448e+12 1.60067106332e+14
884.025024414 1.56249829886e+14 3.81746821545e+12 1.60067298102e+14
885.025024414 1.56285517629e+14 3.78197239393e+12 1.60067490023e+14
886.025024414 1.56320830314e+14 3.74684879844e+12 1.60067679113e+14
887.025024414 1.56355774491e+14 3.7120932179e+12 1.60067867709e+14
888.025024414 1.56390353595e+14 3.67770160228e+12 1.60068055197e+14
889.025024414 1.5642457117e+14 3.6436697875e+12 1.60068240958e+14
890.025024414 1.56458430546e+14 3.6099938074e+12 1.60068424353e+14
891.025024414 1.56491937089e+14 3.57666954487e+12 1.60068606634e+14
892.025024414 1.5652509413e+14 3.54369313442e+12 1.60068787264e+14
893.025024414 1.56557907251e+14 3.51106060994e+12 1.60068967861e+14
894.025024414 1.56590378063e+14 3.47876816634e+12 1.6006914623e+14
895.025024414 1.5662251258e+14 3.4468120019e+12 1.60069324582e+14
896.025024414 1.56654311981e+14 3.41518826794e+12 1.60069500249e+14
897.025024414 1.56685781744e+14 3.38389331373e+12 1.60069675058e+14
898.025024414 1.56716924982e+14 3.3529233342e+12 1.60069848316e+14
899.025024414 1.56747745668e+14 3.32227477594e+12 1.60070020443e+14
900.025024414 1.56778246378e+14 3.29194409223e+12 1.60070190471e+14
901.025024414 1.56808433342e+14 3.26192755519e+12 1.60070360897e+14
902.025024414 1.56838307524e+14 3.23222179595e+12 1.6007052932e+14
903.025024414 1.56867870643e+14 3.20282319063e+12 1.60070693834e+14
904.025024414 1.56897130753e+14 3.17372840056e+12 1.60070859153e+14
905.025024414 1.56926089785e+14 3.14493401326e+12 1.60071023798e+14
906.025024414 1.5695475225e+14 3.11643665315e+12 1.60071188903e+14
907.025024414 1.56983115999e+14 3.08823302854e+12 1.60071349028e+14
908.025024414 1.57011190698e+14 3.06031978064e+12 1.60071510478e+14
909.025024414 1.57038974734e+14 3.03269372513e+12 1.60071668459e+14
910.025024414 1.57066475947e+14 3.00535160051e+12 1.60071827548e+14
911.025024414 1.57093692618e+14 2.97829028623e+12 1.60071982905e+14
912.025024414 1.57120632801e+14 2.95150660467e+12 1.60072139406e+14
913.025024414 1.57147296066e+14 2.92499751918e+12 1.60072293585e+14
914.025024414 1.57173686386e+14 2.8987598991e+12 1.60072446285e+14
915.025024414 1.57199810525e+14 2.87279074133e+12 1.60072601266e+14
916.025024414 1.57225664188e+14 2.84708705952e+12 1.60072751248e+14
917.025024414 1.57251253496e+14 2.82164591766e+12 1.60072899414e+14
918.025024414 1.57276583066e+14 2.79646428074e+12 1.60073047347e+14
919.025024414 1.57301654938e+14 2.77153940402e+12 1.60073194342e+14
920.025024414 1.57326472011e+14 2.74686835484e+12 1.60073340366e+14
921.025024414 1.57351036325e+14 2.72244833308e+12 1.60073484658e+14
922.025024414 1.57375356578e+14 2.69827651178e+12 1.6007363309e+14
923.025024414 1.57399419133e+14 2.67435017973e+12 1.60073769312e+14
924.025024414 1.57423245464e+14 2.6506666224e+12 1.60073912087e+14
925.025024414 1.57446835572e+14 2.62722307154e+12 1.60074058644e+14
926.025024414 1.5747017872e+14 2.6040169015e+12 1.60074195622e+14
927.025024414 1.57493285644e+14 2.581045537e+12 1.60074331181e+14
928.025024414 1.57516167083e+14 2.5583062769e+12 1.6007447336e+14
929.025024414 1.57538812298e+14 2.53579660796e+12 1.60074608906e+14
